phrase,total_occurrences,position_score,p_dem,p_rep,n_dem,n_rep,ngram_size
illegal,1375,0.33626101671106984,0.09380824187202319,0.18885781888578188,453,878,1
safe,1375,-0.11345199161416068,0.15966038517291364,0.12712411271241128,771,591,1
trillion,1373,0.10154969447270662,0.1285980534272106,0.15766831576683157,621,733,1
required,1372,0.4659525303831442,0.0776558293642576,0.21316412131641213,375,991,1
clean,1372,-0.44715610984108367,0.20439014288672602,0.07808130780813079,987,363,1
past,1368,-0.08865226512883648,0.15365500103541105,0.12862981286298128,742,598,1
north,1364,0.33117474956106097,0.09629322841167944,0.19165411916541192,465,891,1
free,1357,-0.09631634462757245,0.15448332988196314,0.12733921273392126,746,592,1
matter,1356,0.001447971173370097,0.13812383516255955,0.13852441385244138,667,644,1
far,1355,-0.04671574990042873,0.14454338372333816,0.1316412131641213,698,612,1
prices,1351,-0.3900488413808021,0.18823773037896044,0.08259840825984083,909,384,1
months,1350,-0.14699322601250162,0.15821080969144752,0.11765971176597118,764,547,1
medical,1350,-0.22533333747209683,0.1724994822944709,0.10905571090557109,833,507,1
case,1349,0.008386977110042642,0.13812383516255955,0.1404603140460314,667,653,1
understand,1347,-0.13577934545827525,0.1571753986332574,0.1195956119595612,759,556,1
live,1344,-0.1927481577395211,0.16463035825222613,0.11142181114218111,795,518,1
code,1341,0.7238805454391394,0.039345620211223856,0.24564422456442245,190,1142,1
infrastructure,1339,0.307328772963249,0.09732863946986954,0.18369541836954184,470,854,1
democratic,1335,-0.02397298875690091,0.1408159039138538,0.13422241342224134,680,624,1
border,1328,0.4619764285464248,0.07496376061296335,0.20369972036997203,362,947,1
little,1320,-0.1019855459369158,0.1499275212259267,0.12217681221768122,724,568,1
laws,1319,-0.02511320320188656,0.13978049285566368,0.13293181329318132,675,618,1
paragraph,1317,0.9267408384162699,0.010354110581901015,0.2723166272316627,50,1266,1
requirements,1316,0.3882876131055421,0.08511078898322634,0.19315981931598195,411,898,1
20,1314,0.024522368147416006,0.13025471112031475,0.13680361368036137,629,636,1
funds,1313,0.06602805345852412,0.1256989024642783,0.14347171434717143,607,667,1
special,1311,0.010459296401720915,0.13460343756471319,0.13744891374489138,650,639,1
speaker urge,1311,0.11952597837797671,0.12197142265479395,0.15508711550871154,589,721,2
body,1309,-0.16925660670124507,0.1592462207496376,0.11314261131426114,769,526,1
says,1309,-0.26464046089918614,0.16794367363843446,0.09765540976554098,811,454,1
small businesses,1309,0.017460462617883536,0.13543176641126528,0.1402452140245214,654,652,2
decades,1305,-0.022464954896483418,0.1379167529509215,0.13185631318563132,666,613,1
heard,1303,-0.2764867413874032,0.1722924000828329,0.09765540976554098,832,454,1
york,1301,0.01820853381720241,0.13232553323669496,0.13723381372338136,639,638,1
assistance,1300,-0.051785260721397525,0.142679643818596,0.12862981286298128,689,598,1
ranking,1297,0.008923341458931441,0.13501760198798923,0.13744891374489138,652,639,1
social security,1296,-0.20539170824876757,0.16380202940567407,0.10798021079802107,791,502,2
having,1296,-0.0559289091947135,0.13978049285566368,0.12497311249731125,675,581,1
getting,1295,-0.088785009173971,0.1449575481466142,0.12131641213164121,700,564,1
fight,1295,-0.42271099653499145,0.19030855249534065,0.07722090772209077,919,359,1
left,1282,0.051422037577023016,0.1265272313108304,0.1402452140245214,611,652,1
based,1282,-0.022493670446963616,0.13522468419962724,0.1292751129275113,653,601,1
talking,1281,-0.13776952646520102,0.1470283702629944,0.11142181114218111,710,518,1
role,1277,0.07473349326462662,0.12259266928970801,0.14239621423962143,592,662,1
problem,1277,0.04403102301444029,0.12487057361772624,0.13637341363734137,603,634,1
new york,1277,-0.0009611307273985538,0.13232553323669496,0.13207141320714133,639,614,2
decision,1275,-0.18713113608257043,0.15738248084489542,0.10776511077651107,760,501,1
include,1274,0.2924834094587383,0.09525781735348933,0.17401591740159175,460,809,1
party,1270,0.05966182643555472,0.12197142265479395,0.13744891374489138,589,639,1
makes,1270,-0.08301364011676876,0.14226547939531994,0.1204560120456012,687,560,1
black,1267,-0.7285524265222264,0.22737626837854627,0.035706603570660356,1098,166,1
voting,1266,-0.28785628204985847,0.16960033133153862,0.09378360937836094,819,436,1
human,1261,-0.0041127662953066154,0.12839097121557258,0.12733921273392126,620,592,1
taking,1260,-0.1595414830539771,0.15075585007247877,0.10927081092708109,728,508,1
old,1254,-0.12374071152227556,0.1470283702629944,0.11464831146483115,710,533,1
ability,1252,-0.024293919226939773,0.13232553323669496,0.12604861260486125,639,586,1
center,1249,-0.13556210666684135,0.1480637813211845,0.11271241127124113,715,524,1
national security,1249,0.17196347636922438,0.10851107889832264,0.15358141535814154,524,714,2
course,1247,-0.06896152821706829,0.13336094429488507,0.11615401161540116,644,540,1
thousands,1247,-0.20483773539808636,0.15220542555394492,0.100451710045171,735,467,1
colleagues support,1247,0.277063984884446,0.09546489956512735,0.16863841686384168,461,784,2
nuclear,1244,-0.32455686578505266,0.1712569890246428,0.08733060873306088,827,406,1
award,1243,-0.08214337607002972,0.13998757506730172,0.1187352118735212,676,552,1
second,1241,0.008275802786873308,0.12694139573410643,0.1290600129060013,613,600,1
international,1240,0.07391414324807782,0.11741561399875751,0.13615831361583136,567,633,1
training,1238,0.4299635193529506,0.07434251397804928,0.18649171864917186,359,867,1
fraud,1227,0.2683512261625117,0.09132325533236695,0.15831361583136158,441,736,1
consideration,1225,0.6647704580374343,0.043487264443984264,0.21596042159604215,210,1004,1
entire,1222,0.02328129625949535,0.12010768275005176,0.12583351258335126,580,585,1
dedication,1214,0.438035055346328,0.07102919859184097,0.18175951817595182,343,845,1
career,1207,0.1652653264612925,0.1041623524539242,0.14540761454076145,503,676,1
provides,1199,0.22957511711145756,0.09650031062331746,0.15401161540116154,466,716,1
democracy,1198,-0.6926709886333526,0.20376889625181197,0.03699720369972037,984,172,1
university,1197,0.035068694659427614,0.12031476496168979,0.1290600129060013,581,600,1
homeland,1195,0.3821895331456498,0.07806999378753365,0.17466121746612176,377,812,1
mrs,1194,0.027697567763166238,0.11782977842203354,0.12454291245429125,569,579,1
area,1194,0.215117757574025,0.09753572168150756,0.1510002151000215,471,702,1
moment,1192,-0.24185035947205177,0.14868502795609856,0.0907722090772209,718,422,1
today recognize,1190,0.31235038347778,0.08656036446469248,0.16519681651968166,418,768,2
standards,1190,0.10096764078447527,0.112238558707807,0.13744891374489138,542,639,1
face,1186,-0.22454492253523722,0.1501346034375647,0.09507420950742095,725,442,1
oil,1182,-0.140485458289706,0.1418513149720439,0.10690471069047107,685,497,1
states america,1180,0.061749366180650384,0.11575895630565335,0.1309959130995913,559,609,2
schools,1179,-0.17765897647460688,0.1358459308345413,0.09485910948591095,656,441,1
necessary,1178,0.2831481709110587,0.08904535100434872,0.15938911593891159,430,741,1
actions,1177,-0.08194066808524358,0.13232553323669496,0.11228221122822113,639,522,1
kids,1176,-0.33295651676251564,0.15903913853799959,0.0795870079587008,768,370,1
united states america,1175,0.061896181180967576,0.1153447918823773,0.1305657130565713,557,607,3
coming,1169,-0.031916683328580386,0.12404224477117416,0.11636911163691116,599,541,1
serving,1168,0.18215732466737727,0.09836405052805965,0.14218111421811142,475,661,1
mr speaker urge,1166,0.10209171799210334,0.11058190101470283,0.13572811357281137,534,631,3
class,1165,-0.09650142842762141,0.12921930006212468,0.10647451064745106,624,495,1
res,1164,0.38562447004677025,0.07496376061296335,0.1690686169068617,362,786,1
living,1164,-0.3326351225130484,0.15634706978670532,0.07829640782964079,755,364,1
board,1163,0.1948090506782185,0.09712155725823152,0.14411701441170144,469,670,1
2026,1160,0.34147084783240234,0.07993373369227583,0.16283071628307164,386,757,1
friends,1159,-0.05923527251591354,0.12714847794574446,0.11292751129275112,614,525,1
chief,1159,0.1106710423311198,0.10644025678194242,0.13293181329318132,514,618,1
appropriations,1157,0.33287574888298055,0.08117622696210396,0.16218541621854163,392,754,1
rise today recognize,1157,0.30269362383708615,0.08531787119486436,0.15938911593891159,412,741,3
lower,1156,-0.24529881173463294,0.14764961689790848,0.0894816089481609,713,416,1
start,1153,-0.15759190555932975,0.13833091737419756,0.100666810066681,668,468,1
line,1151,-0.09430112262976004,0.12942638227376269,0.10711981071198107,625,498,1
higher,1150,-0.14285321653193428,0.13336094429488507,0.100021510002151,644,465,1
federal government,1148,0.10859490371699958,0.1070615034168565,0.13314691331469133,517,619,2
debt,1146,0.07844729602818677,0.1112031476496169,0.1301355130135513,537,605,1
100,1146,-0.06352566571162079,0.12238558707807,0.10776511077651107,591,501,1
open,1144,0.064511917095759,0.11058190101470283,0.12583351258335126,534,585,1
50,1144,0.016222118683092274,0.11244564091944502,0.11615401161540116,543,540,1
group,1138,0.257605102781553,0.08863118658107269,0.1501398150139815,428,698,1
available,1137,0.4071924410127774,0.0704079519569269,0.16713271671327168,340,777,1
high school,1134,0.03505207841359653,0.11410229861254918,0.12239191223919123,551,569,2
example,1134,0.009664702352820994,0.11203147649616899,0.11421811142181114,541,531,1
violence,1132,-0.523983294665096,0.17560571546904122,0.05485050548505055,848,255,1
congratulate,1131,0.1373259917131717,0.10229861254918203,0.13486771348677135,494,627,1
operations,1127,0.4021806535280971,0.07061503416856492,0.16562701656270165,341,770,1
commission,1126,0.35681623546952373,0.07372126734313522,0.15551731555173157,356,723,1
provided,1123,0.38604363908236944,0.07165044522675502,0.1617552161755216,346,752,1
building,1122,0.02987446246010438,0.11285980534272105,0.1198107119810712,545,557,1
protection,1121,0.10710006049590157,0.10478359908883828,0.1299204129920413,506,604,1
current,1121,0.05713173893582487,0.10954648995651274,0.12282211228221122,529,571,1
15,1120,0.14817015615185322,0.09670739283495548,0.1303506130350613,467,606,1
won,1118,-0.29067978952534224,0.14951335680265065,0.08216820821682082,722,382,1
make sure,1117,-0.24296202781886064,0.142679643818596,0.08690040869004087,689,404,2
additional,1115,0.2178042267883441,0.091737419755643,0.14282641428264142,443,664,1
led,1114,-0.03933999554255001,0.12031476496168979,0.11120671112067111,581,517,1
set,1114,-0.03562467109157579,0.11803686063367157,0.1099161109916111,570,511,1
known,1113,0.1603642652779374,0.09650031062331746,0.13336201333620135,466,620,1
appropriate,1110,0.598901642343533,0.047214744253468624,0.1882125188212519,228,875,1
major,1109,0.09135628480973365,0.10333402360737212,0.12411271241127124,499,577,1
given,1107,0.054336587512220334,0.1072685856284945,0.1195956119595612,518,556,1
global,1107,-0.04834314205481683,0.12155725823151792,0.1103463110346311,587,513,1
middle,1107,-0.19615860435290788,0.1366742596810934,0.09184770918477092,660,427,1
close,1105,-0.1403973851317219,0.12984054669703873,0.09787050978705097,627,455,1
trade,1104,-0.21256698493145604,0.13812383516255955,0.0896967089696709,667,417,1
took,1103,-0.07691280489452623,0.12321391592462208,0.10561411056141105,595,491,1
natural,1102,0.3723756345073617,0.07289293849658314,0.15938911593891159,352,741,1
director,1102,0.36456737579475834,0.07372126734313522,0.15831361583136158,356,736,1
small business,1100,0.22831740610912826,0.08945951542762477,0.14239621423962143,432,662,2
inserting,1094,0.9718244874795128,0.0033133153862083247,0.23187782318778233,16,1078,1
proposed,1094,0.435059877921153,0.06460965003106234,0.16412131641213165,312,763,1
described,1092,0.7581920312983524,0.02816318078277076,0.20477522047752206,136,952,1
speak,1091,-0.41727452562043266,0.15903913853799959,0.06539040653904066,768,304,1
issues,1090,-0.14940966418454885,0.12818388900393457,0.09485910948591095,619,441,1
leaders,1086,-0.14544263472629948,0.12714847794574446,0.09485910948591095,614,441,1
lead,1078,-0.05291448687087993,0.11741561399875751,0.10561411056141105,567,491,1
kind,1077,-0.28050841541157917,0.14164423276040589,0.0795870079587008,684,370,1
afford,1076,-0.6027598479873564,0.1727065645061089,0.04280490428049043,834,199,1
election,1074,-0.17898442331847675,0.12880513563884863,0.0896967089696709,622,417,1
deserve,1073,-0.39250402098267584,0.1553116587285152,0.06775650677565068,750,315,1
step,1071,-0.04154787580339314,0.11617312072892938,0.10690471069047107,561,497,1
related,1071,0.4269767586964425,0.06460965003106234,0.1608948160894816,312,748,1
result,1068,-0.12640971238668994,0.12342099813626009,0.09571950957195095,596,445,1
comes,1068,-0.17075680603450932,0.12238558707807,0.08668530866853087,591,403,1
elections,1065,0.02766566980476309,0.10644025678194242,0.11249731124973113,514,523,1
lost,1064,-0.18824786515294478,0.1306688755435908,0.08926650892665089,631,415,1
threat,1058,-0.062289025004256295,0.11720853178711949,0.10346311034631103,566,481,1
florida,1058,0.3822355984833646,0.06854421205218472,0.15336631533663153,331,713,1
went,1057,-0.11340504395753448,0.12155725823151792,0.09679500967950097,587,450,1
white,1057,-0.42158787099071116,0.1548974943052392,0.06302430630243062,748,293,1
science,1056,-0.004176512251718719,0.10975357216815075,0.10884061088406109,530,506,1
using,1054,-0.064684804605365,0.11679436736384345,0.10260271026027103,564,477,1
project,1053,0.09008315692488161,0.0958790639884034,0.11486341148634115,463,534,1
oversight,1052,-0.11205617204503239,0.12176434044315593,0.09722520972252097,588,452,1
meet,1049,-0.02040912371633969,0.11203147649616899,0.10755001075500108,541,500,1
legal,1043,-0.2909240988743948,0.14019465727893973,0.07700580770058077,677,358,1
income,1042,0.16393924759410275,0.08945951542762477,0.12454291245429125,432,579,1
remember,1038,0.06766167065664827,0.1010561192793539,0.11572381157238115,488,538,1
private,1037,0.04240997127534545,0.10354110581901015,0.11271241127124113,500,524,1
virginia,1036,-0.3327318060565909,0.1439221370884241,0.07205850720585072,695,335,1
individual,1036,0.47159402554167096,0.0571546904120936,0.1591740159174016,276,740,1
taken,1034,-0.05497742711607151,0.11285980534272105,0.10109701010970101,545,470,1
commerce,1034,0.42177595458137224,0.06316007454959618,0.15530221553022155,305,722,1
certain,1032,0.2912746223481897,0.07662041830606751,0.13959991395999138,370,649,1
reserve,1031,0.3769544753573983,0.06813004762890867,0.15057001505700152,329,700,1
covered,1027,0.7149453673637703,0.030855249534065023,0.18563131856313186,149,863,1
immigration,1026,-0.046947429236405554,0.112238558707807,0.10217251021725102,542,475,1
urge colleagues support,1020,0.2815640483807427,0.0776558293642576,0.13852441385244138,375,644,3
needed,1020,0.044095935267528315,0.10043487264443984,0.1097010109701011,485,510,1
providing,1019,0.18457204328651072,0.0857320356181404,0.12454291245429125,414,579,1
protecting,1016,-0.049370343567425534,0.10851107889832264,0.09830070983007098,524,457,1
georgia,1016,0.245961699368008,0.08096914475046593,0.13379221337922134,391,622,1
striking,1014,0.9296462574255302,0.0076620418306067506,0.2101527210152721,37,977,1
residents,1013,-0.3997347457069535,0.1449575481466142,0.06216390621639062,700,289,1
environmental,1011,0.19714301851958194,0.08511078898322634,0.12690901269090127,411,590,1
supporting,1011,0.15941002277754457,0.08842410436943467,0.12196171219617122,427,567,1
regulations,1010,0.5815350688346242,0.04410851107889832,0.16670251667025165,213,775,1
taxes,1010,0.10621342789327631,0.09297991302547111,0.11507851150785114,449,535,1
homeland security,1009,0.3703789205168105,0.06730171878235659,0.14648311464831146,325,681,2
fiscal year,1009,0.07364117920580815,0.09836405052805965,0.11400301140030114,475,530,2
especially,1009,-0.1403861639846878,0.11927935390349968,0.0899118089911809,576,418,1
different,1006,-0.10485026647733857,0.11389521640091116,0.09227790922779092,550,429,1
attack,1005,-0.3093729379521818,0.13294677987160902,0.0701226070122607,642,326,1
growth,1003,0.4148328240939469,0.061296334644854004,0.14820391482039147,296,689,1
organization,1002,0.26695854174422406,0.07579208945951543,0.1309959130995913,366,609,1
ranking member,998,-0.2138049237627324,0.1265272313108304,0.08195310819531082,611,381,2
12,998,0.3324634489138237,0.06875129426382273,0.13723381372338136,332,638,1
true,997,0.06892589856410117,0.09442948850693725,0.10841041084104108,456,504,1
